,StationName,AveTemp,AveTempSD,doy
1770,USW00025624,36.6,4.9,307
1771,USW00025624,36.4,5.0,308
1772,USW00025624,36.2,5.0,309
1773,USW00025624,36.0,5.1,310
1774,USW00025624,35.8,5.2,311
1775,USW00025624,35.7,5.2,312
1776,USW00025624,35.5,5.3,313
1777,USW00025624,35.3,5.3,314
1778,USW00025624,35.2,5.3,315
1779,USW00025624,35.0,5.4,316
1780,USW00025624,34.9,5.4,317
1781,USW00025624,34.8,5.5,318
1782,USW00025624,34.6,5.5,319
1783,USW00025624,34.5,5.6,320
1784,USW00025624,34.3,5.6,321
1785,USW00025624,34.2,5.6,322
1786,USW00025624,34.1,5.7,323
1787,USW00025624,34.0,5.7,324
1788,USW00025624,33.9,5.7,325
1789,USW00025624,33.7,5.8,326
1790,USW00025624,33.6,5.8,327
1791,USW00025624,33.5,5.9,328
1792,USW00025624,33.4,6.0,329
1793,USW00025624,33.3,6.0,330
1794,USW00025624,33.2,6.1,331
1795,USW00025624,33.1,6.1,332
1796,USW00025624,33.0,6.2,333
1797,USW00025624,32.9,6.2,334
1798,USW00025624,32.8,6.3,335
1799,USW00025624,32.7,6.3,336
1800,USW00025624,32.6,6.4,337
1801,USW00025624,32.5,6.4,338
1802,USW00025624,32.4,6.4,339
1803,USW00025624,32.3,6.5,340
1804,USW00025624,32.2,6.5,341
1805,USW00025624,32.1,6.6,342
1806,USW00025624,32.0,6.6,343
1807,USW00025624,31.9,6.7,344
1808,USW00025624,31.8,6.7,345
1809,USW00025624,31.7,6.7,346
1810,USW00025624,31.6,6.8,347
1811,USW00025624,31.5,6.8,348
1812,USW00025624,31.4,6.8,349
1813,USW00025624,31.3,6.9,350
1814,USW00025624,31.2,6.9,351
1815,USW00025624,31.0,7.0,352
1816,USW00025624,30.9,7.0,353
1817,USW00025624,30.8,7.1,354
1818,USW00025624,30.7,7.1,355
1819,USW00025624,30.6,7.1,356
1820,USW00025624,30.4,7.2,357
1821,USW00025624,30.3,7.2,358
1822,USW00025624,30.2,7.3,359
1823,USW00025624,30.1,7.3,360
1824,USW00025624,29.9,7.4,361
1825,USW00025624,29.8,7.4,362
1826,USW00025624,29.7,7.5,363
1827,USW00025624,29.6,7.5,364
1828,USW00025624,29.5,7.5,365
1829,USW00025624,29.3,7.6,366
1830,USW00026410,27.2,10.9,1
1831,USW00026410,27.1,10.9,2
1832,USW00026410,27.0,11.0,3
1833,USW00026410,26.9,11.0,4
1834,USW00026410,26.8,11.1,5
1835,USW00026410,26.7,11.1,6
1836,USW00026410,26.6,11.2,7
1837,USW00026410,26.6,11.2,8
1838,USW00026410,26.5,11.2,9
1839,USW00026410,26.4,11.2,10
1840,USW00026410,26.4,11.3,11
1841,USW00026410,26.3,11.3,12
1842,USW00026410,26.3,11.3,13
1843,USW00026410,26.2,11.3,14
1844,USW00026410,26.2,11.3,15
1845,USW00026410,26.2,11.3,16
1846,USW00026410,26.2,11.3,17
1847,USW00026410,26.2,11.3,18
1848,USW00026410,26.2,11.3,19
1849,USW00026410,26.2,11.3,20
1850,USW00026410,26.2,11.3,21
1851,USW00026410,26.2,11.3,22
1852,USW00026410,26.3,11.3,23
1853,USW00026410,26.3,11.3,24
1854,USW00026410,26.4,11.2,25
1855,USW00026410,26.4,11.2,26
1856,USW00026410,26.5,11.2,27
1857,USW00026410,26.6,11.1,28
1858,USW00026410,26.7,11.1,29
1859,USW00026410,26.8,11.0,30
1860,USW00026410,26.9,11.0,31
1861,USW00026410,27.0,10.9,32
1862,USW00026410,27.1,10.9,33
1863,USW00026410,27.2,10.8,34
1864,USW00026410,27.3,10.7,35
1865,USW00026410,27.4,10.7,36
1866,USW00026410,27.5,10.6,37
1867,USW00026410,27.6,10.5,38
1868,USW00026410,27.7,10.4,39
1869,USW00026410,27.8,10.4,40
1870,USW00026410,27.9,10.3,41
1871,USW00026410,28.0,10.2,42
1872,USW00026410,28.1,10.1,43
1873,USW00026410,28.2,10.0,44
1874,USW00026410,28.3,9.9,45
1875,USW00026410,28.4,9.9,46
1876,USW00026410,28.5,9.8,47
1877,USW00026410,28.6,9.7,48
1878,USW00026410,28.7,9.6,49
1879,USW00026410,28.8,9.5,50
1880,USW00026410,28.9,9.4,51
1881,USW00026410,28.9,9.3,52
1882,USW00026410,29.0,9.2,53
1883,USW00026410,29.1,9.1,54
1884,USW00026410,29.2,9.1,55
1885,USW00026410,29.2,9.0,56
1886,USW00026410,29.3,8.9,57
1887,USW00026410,29.4,8.8,58
1888,USW00026410,29.5,8.7,59
1889,USW00026410,29.5,8.7,60
1890,USW00026410,29.5,8.6,61
1891,USW00026410,29.6,8.5,62
1892,USW00026410,29.7,8.4,63
1893,USW00026410,29.7,8.3,64
1894,USW00026410,29.8,8.2,65
1895,USW00026410,29.9,8.1,66
1896,USW00026410,30.0,8.0,67
1897,USW00026410,30.1,7.8,68
1898,USW00026410,30.1,7.7,69
1899,USW00026410,30.2,7.6,70
1900,USW00026410,30.3,7.4,71
1901,USW00026410,30.4,7.3,72
1902,USW00026410,30.6,7.2,73
1903,USW00026410,30.7,7.1,74
1904,USW00026410,30.8,7.0,75
1905,USW00026410,30.9,6.9,76
1906,USW00026410,31.1,6.7,77
1907,USW00026410,31.2,6.6,78
1908,USW00026410,31.4,6.5,79
1909,USW00026410,31.5,6.4,80
1910,USW00026410,31.7,6.3,81
1911,USW00026410,31.9,6.2,82
1912,USW00026410,32.1,6.1,83
1913,USW00026410,32.3,6.0,84
1914,USW00026410,32.5,5.9,85
1915,USW00026410,32.7,5.8,86
1916,USW00026410,32.9,5.7,87
1917,USW00026410,33.1,5.6,88
1918,USW00026410,33.3,5.5,89
1919,USW00026410,33.6,5.4,90
1920,USW00026410,33.8,5.4,91
1921,USW00026410,34.1,5.3,92
1922,USW00026410,34.3,5.2,93
1923,USW00026410,34.6,5.1,94
1924,USW00026410,34.8,5.1,95
1925,USW00026410,35.1,5.0,96
1926,USW00026410,35.4,4.9,97
1927,USW00026410,35.6,4.9,98
1928,USW00026410,35.9,4.8,99
1929,USW00026410,36.2,4.8,100
1930,USW00026410,36.5,4.7,101
1931,USW00026410,36.7,4.7,102
1932,USW00026410,37.0,4.6,103
1933,USW00026410,37.3,4.6,104
1934,USW00026410,37.6,4.5,105
1935,USW00026410,37.8,4.5,106
1936,USW00026410,38.1,4.4,107
1937,USW00026410,38.4,4.4,108
1938,USW00026410,38.7,4.3,109
1939,USW00026410,38.9,4.3,110
1940,USW00026410,39.2,4.2,111
1941,USW00026410,39.5,4.2,112
1942,USW00026410,39.7,4.2,113
1943,USW00026410,40.0,4.1,114
1944,USW00026410,40.3,4.1,115
1945,USW00026410,40.5,4.1,116
1946,USW00026410,40.8,4.1,117
1947,USW00026410,41.0,4.1,118
1948,USW00026410,41.3,4.0,119
1949,USW00026410,41.5,4.0,120
1950,USW00026410,41.8,4.0,121
1951,USW00026410,42.0,4.0,122
1952,USW00026410,42.2,4.0,123
1953,USW00026410,42.5,4.0,124
1954,USW00026410,42.7,4.0,125
1955,USW00026410,42.9,4.0,126
1956,USW00026410,43.2,4.0,127
1957,USW00026410,43.4,4.0,128
1958,USW00026410,43.6,3.9,129
1959,USW00026410,43.9,3.9,130
1960,USW00026410,44.1,3.9,131
1961,USW00026410,44.3,3.9,132
1962,USW00026410,44.5,3.9,133
1963,USW00026410,44.8,3.9,134
1964,USW00026410,45.0,3.9,135
1965,USW00026410,45.2,3.9,136
1966,USW00026410,45.4,3.9,137
1967,USW00026410,45.7,3.8,138
1968,USW00026410,45.9,3.8,139
1969,USW00026410,46.1,3.8,140
1970,USW00026410,46.3,3.8,141
1971,USW00026410,46.5,3.8,142
1972,USW00026410,46.8,3.8,143
1973,USW00026410,47.0,3.8,144
1974,USW00026410,47.2,3.7,145
1975,USW00026410,47.4,3.7,146
1976,USW00026410,47.6,3.7,147
1977,USW00026410,47.8,3.7,148
1978,USW00026410,48.0,3.7,149
1979,USW00026410,48.2,3.7,150
1980,USW00026410,48.4,3.7,151
1981,USW00026410,48.6,3.7,152
1982,USW00026410,48.8,3.7,153
1983,USW00026410,49.0,3.7,154
1984,USW00026410,49.2,3.6,155
1985,USW00026410,49.4,3.6,156
1986,USW00026410,49.6,3.6,157
1987,USW00026410,49.8,3.6,158
1988,USW00026410,50.0,3.6,159
1989,USW00026410,50.2,3.6,160
1990,USW00026410,50.3,3.6,161
1991,USW00026410,50.5,3.6,162
1992,USW00026410,50.7,3.6,163
1993,USW00026410,50.8,3.6,164
1994,USW00026410,51.0,3.6,165
1995,USW00026410,51.1,3.5,166
1996,USW00026410,51.3,3.5,167
1997,USW00026410,51.4,3.5,168
1998,USW00026410,51.6,3.5,169
1999,USW00026410,51.7,3.5,170
2000,USW00026410,51.8,3.5,171
2001,USW00026410,52.0,3.5,172
2002,USW00026410,52.1,3.5,173
2003,USW00026410,52.2,3.5,174
2004,USW00026410,52.3,3.5,175
2005,USW00026410,52.4,3.5,176
2006,USW00026410,52.5,3.5,177
2007,USW00026410,52.6,3.4,178
2008,USW00026410,52.8,3.4,179
2009,USW00026410,52.9,3.4,180
2010,USW00026410,53.0,3.4,181
2011,USW00026410,53.1,3.4,182
2012,USW00026410,53.2,3.4,183
2013,USW00026410,53.3,3.3,184
2014,USW00026410,53.4,3.3,185
2015,USW00026410,53.5,3.3,186
2016,USW00026410,53.5,3.3,187
2017,USW00026410,53.6,3.3,188
2018,USW00026410,53.7,3.2,189
2019,USW00026410,53.8,3.2,190
2020,USW00026410,53.9,3.2,191
2021,USW00026410,54.0,3.2,192
2022,USW00026410,54.1,3.2,193
2023,USW00026410,54.2,3.1,194
2024,USW00026410,54.3,3.1,195
2025,USW00026410,54.3,3.1,196
2026,USW00026410,54.4,3.1,197
2027,USW00026410,54.5,3.0,198
2028,USW00026410,54.6,3.0,199
2029,USW00026410,54.7,3.0,200
2030,USW00026410,54.7,3.0,201
2031,USW00026410,54.8,3.0,202
2032,USW00026410,54.9,3.0,203
2033,USW00026410,54.9,3.0,204
2034,USW00026410,55.0,3.0,205
2035,USW00026410,55.0,2.9,206
2036,USW00026410,55.1,2.9,207
2037,USW00026410,55.1,2.9,208
2038,USW00026410,55.2,2.9,209
2039,USW00026410,55.2,3.0,210
2040,USW00026410,55.2,3.0,211
2041,USW00026410,55.2,3.0,212
2042,USW00026410,55.2,3.0,213
2043,USW00026410,55.2,3.0,214
2044,USW00026410,55.2,3.0,215
2045,USW00026410,55.2,3.0,216
2046,USW00026410,55.2,3.0,217
2047,USW00026410,55.1,3.0,218
2048,USW00026410,55.1,3.0,219
2049,USW00026410,55.0,3.0,220
2050,USW00026410,55.0,3.0,221
2051,USW00026410,54.9,3.0,222
2052,USW00026410,54.8,3.0,223
2053,USW00026410,54.7,3.0,224
2054,USW00026410,54.6,3.0,225
2055,USW00026410,54.5,3.0,226
2056,USW00026410,54.4,3.0,227
2057,USW00026410,54.3,3.0,228
2058,USW00026410,54.2,3.0,229
2059,USW00026410,54.0,2.9,230
2060,USW00026410,53.9,2.9,231
2061,USW00026410,53.7,2.9,232
2062,USW00026410,53.5,2.9,233
2063,USW00026410,53.4,2.9,234
2064,USW00026410,53.2,2.9,235
2065,USW00026410,53.0,2.9,236
2066,USW00026410,52.8,2.9,237
2067,USW00026410,52.6,2.9,238
2068,USW00026410,52.4,2.9,239
2069,USW00026410,52.2,2.9,240
2070,USW00026410,52.0,2.9,241
2071,USW00026410,51.8,2.9,242
2072,USW00026410,51.6,2.9,243
2073,USW00026410,51.4,2.9,244
2074,USW00026410,51.2,3.0,245
2075,USW00026410,51.0,3.0,246
2076,USW00026410,50.8,3.0,247
2077,USW00026410,50.6,3.1,248
2078,USW00026410,50.4,3.1,249
2079,USW00026410,50.1,3.1,250
2080,USW00026410,49.9,3.2,251
2081,USW00026410,49.7,3.2,252
2082,USW00026410,49.5,3.3,253
2083,USW00026410,49.3,3.3,254
2084,USW00026410,49.1,3.4,255
2085,USW00026410,48.9,3.4,256
2086,USW00026410,48.7,3.5,257
2087,USW00026410,48.5,3.5,258
2088,USW00026410,48.3,3.6,259
2089,USW00026410,48.1,3.6,260
2090,USW00026410,47.9,3.7,261
2091,USW00026410,47.7,3.8,262
2092,USW00026410,47.5,3.8,263
2093,USW00026410,47.2,3.9,264
2094,USW00026410,47.0,3.9,265
2095,USW00026410,46.8,4.0,266
2096,USW00026410,46.6,4.0,267
2097,USW00026410,46.4,4.1,268
2098,USW00026410,46.2,4.1,269
2099,USW00026410,45.9,4.2,270
2100,USW00026410,45.7,4.2,271
2101,USW00026410,45.5,4.2,272
2102,USW00026410,45.2,4.3,273
2103,USW00026410,45.0,4.3,274
2104,USW00026410,44.7,4.4,275
2105,USW00026410,44.4,4.5,276
2106,USW00026410,44.2,4.5,277
2107,USW00026410,43.9,4.5,278
2108,USW00026410,43.6,4.6,279
2109,USW00026410,43.3,4.7,280
2110,USW00026410,43.0,4.7,281
2111,USW00026410,42.7,4.7,282
2112,USW00026410,42.4,4.8,283
2113,USW00026410,42.0,4.8,284
2114,USW00026410,41.7,4.9,285
2115,USW00026410,41.3,5.0,286
2116,USW00026410,41.0,5.0,287
2117,USW00026410,40.6,5.1,288
2118,USW00026410,40.3,5.2,289
2119,USW00026410,39.9,5.2,290
2120,USW00026410,39.5,5.3,291
2121,USW00026410,39.1,5.4,292
2122,USW00026410,38.7,5.5,293
2123,USW00026410,38.3,5.7,294
2124,USW00026410,38.0,5.8,295
2125,USW00026410,37.6,5.9,296
2126,USW00026410,37.2,6.0,297
2127,USW00026410,36.8,6.2,298
2128,USW00026410,36.4,6.3,299
2129,USW00026410,36.0,6.4,300
2130,USW00026410,35.6,6.5,301
2131,USW00026410,35.2,6.7,302
2132,USW00026410,34.8,6.8,303
2133,USW00026410,34.5,6.9,304
2134,USW00026410,34.1,7.1,305
2135,USW00026410,33.7,7.2,306
2136,USW00026410,33.4,7.3,307
2137,USW00026410,33.0,7.4,308
2138,USW00026410,32.7,7.6,309
2139,USW00026410,32.4,7.7,310
2140,USW00026410,32.1,7.8,311
2141,USW00026410,31.8,8.0,312
2142,USW00026410,31.5,8.1,313
2143,USW00026410,31.3,8.2,314
2144,USW00026410,31.0,8.3,315
2145,USW00026410,30.8,8.5,316
2146,USW00026410,30.6,8.6,317
2147,USW00026410,30.3,8.7,318
2148,USW00026410,30.2,8.8,319
2149,USW00026410,30.0,8.9,320
2150,USW00026410,29.8,9.0,321
2151,USW00026410,29.7,9.1,322
2152,USW00026410,29.5,9.1,323
2153,USW00026410,29.4,9.2,324
2154,USW00026410,29.3,9.2,325
2155,USW00026410,29.2,9.3,326
2156,USW00026410,29.1,9.3,327
2157,USW00026410,29.1,9.3,328
2158,USW00026410,29.0,9.4,329
2159,USW00026410,28.9,9.4,330
2160,USW00026410,28.9,9.4,331
2161,USW00026410,28.9,9.4,332
2162,USW00026410,28.8,9.4,333
2163,USW00026410,28.8,9.4,334
2164,USW00026410,28.8,9.4,335
2165,USW00026410,28.8,9.5,336
2166,USW00026410,28.8,9.5,337
2167,USW00026410,28.8,9.5,338
2168,USW00026410,28.8,9.5,339
2169,USW00026410,28.8,9.5,340
2170,USW00026410,28.8,9.5,341
2171,USW00026410,28.8,9.5,342
2172,USW00026410,28.7,9.6,343
2173,USW00026410,28.7,9.6,344
2174,USW00026410,28.7,9.6,345
2175,USW00026410,28.7,9.6,346
2176,USW00026410,28.7,9.7,347
2177,USW00026410,28.7,9.7,348
2178,USW00026410,28.6,9.8,349
2179,USW00026410,28.6,9.8,350
2180,USW00026410,28.5,9.8,351
2181,USW00026410,28.5,9.9,352
2182,USW00026410,28.4,10.0,353
2183,USW00026410,28.4,10.0,354
2184,USW00026410,28.3,10.1,355
2185,USW00026410,28.2,10.2,356
2186,USW00026410,28.2,10.3,357
2187,USW00026410,28.1,10.3,358
2188,USW00026410,28.0,10.4,359
2189,USW00026410,27.9,10.5,360
2190,USW00026410,27.8,10.5,361
2191,USW00026410,27.7,10.6,362
2192,USW00026410,27.6,10.6,363
2193,USW00026410,27.5,10.7,364
2194,USW00026410,27.4,10.8,365
2195,USW00026410,27.3,10.8,366
2196,USW00027406,-14.0,13.7,1
2197,USW00027406,-14.2,13.7,2
2198,USW00027406,-14.4,13.8,3
2199,USW00027406,-14.6,13.8,4
2200,USW00027406,-14.8,13.9,5
2201,USW00027406,-15.0,13.9,6
2202,USW00027406,-15.2,13.9,7
2203,USW00027406,-15.4,14.0,8
2204,USW00027406,-15.5,14.0,9
2205,USW00027406,-15.7,14.0,10
2206,USW00027406,-15.9,14.0,11
2207,USW00027406,-16.0,14.0,12
2208,USW00027406,-16.2,14.0,13
2209,USW00027406,-16.3,14.0,14
2210,USW00027406,-16.4,13.9,15
2211,USW00027406,-16.5,13.8,16
2212,USW00027406,-16.6,13.7,17
2213,USW00027406,-16.7,13.7,18
2214,USW00027406,-16.8,13.6,19
2215,USW00027406,-16.9,13.5,20
2216,USW00027406,-17.0,13.5,21
2217,USW00027406,-17.0,13.4,22
2218,USW00027406,-17.1,13.4,23
2219,USW00027406,-17.1,13.4,24
2220,USW00027406,-17.2,13.3,25
2221,USW00027406,-17.2,13.3,26
2222,USW00027406,-17.2,13.3,27
2223,USW00027406,-17.3,13.3,28
2224,USW00027406,-17.3,13.3,29
2225,USW00027406,-17.3,13.3,30
2226,USW00027406,-17.3,13.4,31
2227,USW00027406,-17.3,13.4,32
2228,USW00027406,-17.3,13.4,33
2229,USW00027406,-17.4,13.4,34
2230,USW00027406,-17.4,13.4,35
2231,USW00027406,-17.4,13.5,36
2232,USW00027406,-17.4,13.5,37
2233,USW00027406,-17.4,13.6,38
2234,USW00027406,-17.4,13.6,39
2235,USW00027406,-17.4,13.7,40
2236,USW00027406,-17.5,13.7,41
2237,USW00027406,-17.5,13.7,42
2238,USW00027406,-17.5,13.8,43
2239,USW00027406,-17.5,13.8,44
2240,USW00027406,-17.5,13.8,45
2241,USW00027406,-17.6,13.8,46
2242,USW00027406,-17.6,13.8,47
2243,USW00027406,-17.6,13.8,48
2244,USW00027406,-17.7,13.8,49
2245,USW00027406,-17.7,13.7,50
2246,USW00027406,-17.7,13.7,51
2247,USW00027406,-17.8,13.7,52
2248,USW00027406,-17.8,13.6,53
2249,USW00027406,-17.8,13.5,54
2250,USW00027406,-17.9,13.4,55
2251,USW00027406,-17.9,13.3,56
2252,USW00027406,-17.9,13.2,57
2253,USW00027406,-17.9,13.2,58
2254,USW00027406,-18.0,13.1,59
2255,USW00027406,-18.0,13.1,60
2256,USW00027406,-18.0,13.0,61
2257,USW00027406,-18.0,12.9,62
2258,USW00027406,-17.9,12.9,63
2259,USW00027406,-17.9,12.9,64
2260,USW00027406,-17.9,12.8,65
2261,USW00027406,-17.8,12.7,66
2262,USW00027406,-17.8,12.7,67
2263,USW00027406,-17.7,12.6,68
2264,USW00027406,-17.6,12.6,69
2265,USW00027406,-17.5,12.5,70
2266,USW00027406,-17.4,12.5,71
2267,USW00027406,-17.2,12.5,72
2268,USW00027406,-17.1,12.4,73
2269,USW00027406,-16.9,12.4,74
2270,USW00027406,-16.7,12.4,75
2271,USW00027406,-16.5,12.4,76
2272,USW00027406,-16.2,12.3,77
2273,USW00027406,-16.0,12.3,78
2274,USW00027406,-15.7,12.2,79
2275,USW00027406,-15.4,12.2,80
2276,USW00027406,-15.0,12.1,81
2277,USW00027406,-14.7,12.1,82
2278,USW00027406,-14.3,12.0,83
2279,USW00027406,-13.9,12.0,84
2280,USW00027406,-13.4,11.9,85
2281,USW00027406,-13.0,11.9,86
2282,USW00027406,-12.5,11.8,87
2283,USW00027406,-12.0,11.7,88
2284,USW00027406,-11.5,11.6,89
2285,USW00027406,-11.0,11.4,90
2286,USW00027406,-10.4,11.3,91
2287,USW00027406,-9.9,11.1,92
2288,USW00027406,-9.3,11.0,93
2289,USW00027406,-8.7,10.8,94
2290,USW00027406,-8.0,10.7,95
2291,USW00027406,-7.4,10.6,96
2292,USW00027406,-6.7,10.5,97
2293,USW00027406,-6.1,10.4,98
2294,USW00027406,-5.4,10.3,99
2295,USW00027406,-4.7,10.2,100
2296,USW00027406,-4.0,10.1,101
2297,USW00027406,-3.3,10.0,102
2298,USW00027406,-2.6,9.9,103
2299,USW00027406,-1.9,9.9,104
2300,USW00027406,-1.1,9.8,105
2301,USW00027406,-0.4,9.8,106
2302,USW00027406,0.3,9.7,107
2303,USW00027406,1.1,9.7,108
2304,USW00027406,1.8,9.7,109
2305,USW00027406,2.5,9.6,110
2306,USW00027406,3.3,9.6,111
2307,USW00027406,4.0,9.5,112
2308,USW00027406,4.8,9.5,113
2309,USW00027406,5.5,9.4,114
2310,USW00027406,6.3,9.3,115
2311,USW00027406,7.0,9.2,116
2312,USW00027406,7.7,9.1,117
2313,USW00027406,8.5,9.0,118
2314,USW00027406,9.2,8.9,119
2315,USW00027406,9.9,8.9,120
2316,USW00027406,10.6,8.8,121
2317,USW00027406,11.4,8.7,122
2318,USW00027406,12.1,8.6,123
2319,USW00027406,12.8,8.6,124
2320,USW00027406,13.5,8.5,125
2321,USW00027406,14.2,8.4,126
2322,USW00027406,14.9,8.3,127
2323,USW00027406,15.6,8.2,128
2324,USW00027406,16.3,8.0,129
2325,USW00027406,17.0,7.9,130
2326,USW00027406,17.7,7.8,131
2327,USW00027406,18.4,7.6,132
2328,USW00027406,19.0,7.5,133
2329,USW00027406,19.7,7.3,134
2330,USW00027406,20.4,7.2,135
2331,USW00027406,21.1,7.0,136
2332,USW00027406,21.8,6.9,137
2333,USW00027406,22.4,6.8,138
2334,USW00027406,23.1,6.6,139
2335,USW00027406,23.8,6.5,140
2336,USW00027406,24.4,6.3,141
2337,USW00027406,25.1,6.2,142
2338,USW00027406,25.7,6.1,143
2339,USW00027406,26.4,6.1,144
2340,USW00027406,27.1,6.0,145
2341,USW00027406,27.7,5.9,146
2342,USW00027406,28.4,5.9,147
2343,USW00027406,29.0,5.9,148
2344,USW00027406,29.6,5.8,149
2345,USW00027406,30.3,5.8,150
2346,USW00027406,30.9,5.8,151
2347,USW00027406,31.5,5.7,152
2348,USW00027406,32.1,5.7,153
2349,USW00027406,32.7,5.7,154
2350,USW00027406,33.3,5.7,155
2351,USW00027406,33.9,5.7,156
2352,USW00027406,34.5,5.7,157
2353,USW00027406,35.1,5.7,158
2354,USW00027406,35.6,5.7,159
2355,USW00027406,36.2,5.8,160
2356,USW00027406,36.7,5.8,161
2357,USW00027406,37.3,5.8,162
2358,USW00027406,37.8,5.9,163
2359,USW00027406,38.3,6.0,164
2360,USW00027406,38.8,6.0,165
2361,USW00027406,39.3,6.1,166
2362,USW00027406,39.7,6.1,167
2363,USW00027406,40.2,6.2,168
2364,USW00027406,40.6,6.3,169
2365,USW00027406,41.0,6.4,170
2366,USW00027406,41.4,6.5,171
2367,USW00027406,41.8,6.5,172
2368,USW00027406,42.2,6.6,173
2369,USW00027406,42.5,6.7,174
2370,USW00027406,42.9,6.8,175
2371,USW00027406,43.2,6.8,176
2372,USW00027406,43.5,6.9,177
2373,USW00027406,43.8,6.9,178
2374,USW00027406,44.0,6.9,179
2375,USW00027406,44.3,7.0,180
2376,USW00027406,44.5,7.0,181
2377,USW00027406,44.7,7.0,182
2378,USW00027406,44.9,7.1,183
2379,USW00027406,45.1,7.1,184
2380,USW00027406,45.3,7.1,185
2381,USW00027406,45.4,7.1,186
2382,USW00027406,45.6,7.1,187
2383,USW00027406,45.7,7.1,188
2384,USW00027406,45.8,7.1,189
2385,USW00027406,45.9,7.0,190
2386,USW00027406,46.0,7.0,191
2387,USW00027406,46.0,7.0,192
2388,USW00027406,46.1,7.0,193
2389,USW00027406,46.1,7.0,194
2390,USW00027406,46.2,7.0,195
2391,USW00027406,46.2,7.0,196
2392,USW00027406,46.2,7.1,197
2393,USW00027406,46.2,7.1,198
2394,USW00027406,46.2,7.1,199
2395,USW00027406,46.1,7.1,200
2396,USW00027406,46.1,7.1,201
2397,USW00027406,46.1,7.1,202
2398,USW00027406,46.0,7.1,203
2399,USW00027406,45.9,7.1,204
2400,USW00027406,45.9,7.1,205
2401,USW00027406,45.8,7.1,206
2402,USW00027406,45.7,7.1,207
2403,USW00027406,45.6,7.1,208
2404,USW00027406,45.5,7.1,209
2405,USW00027406,45.4,7.1,210
2406,USW00027406,45.3,7.2,211
2407,USW00027406,45.1,7.2,212
2408,USW00027406,45.0,7.1,213
2409,USW00027406,44.9,7.1,214
2410,USW00027406,44.7,7.1,215
2411,USW00027406,44.6,7.1,216
2412,USW00027406,44.4,7.1,217
2413,USW00027406,44.3,7.1,218
2414,USW00027406,44.1,7.0,219
2415,USW00027406,43.9,7.0,220
2416,USW00027406,43.7,6.9,221
2417,USW00027406,43.5,6.9,222
2418,USW00027406,43.4,6.8,223
2419,USW00027406,43.2,6.7,224
2420,USW00027406,42.9,6.6,225
2421,USW00027406,42.7,6.5,226
2422,USW00027406,42.5,6.5,227
2423,USW00027406,42.3,6.4,228
2424,USW00027406,42.1,6.3,229
2425,USW00027406,41.8,6.3,230
2426,USW00027406,41.6,6.2,231
2427,USW00027406,41.4,6.1,232
2428,USW00027406,41.1,6.1,233
2429,USW00027406,40.8,6.0,234
2430,USW00027406,40.6,5.9,235
2431,USW00027406,40.3,5.9,236
2432,USW00027406,40.1,5.8,237
2433,USW00027406,39.8,5.8,238
2434,USW00027406,39.5,5.7,239
2435,USW00027406,39.2,5.7,240
2436,USW00027406,38.9,5.6,241
2437,USW00027406,38.6,5.6,242
2438,USW00027406,38.3,5.5,243
2439,USW00027406,38.0,5.5,244
2440,USW00027406,37.7,5.4,245
2441,USW00027406,37.4,5.4,246
2442,USW00027406,37.1,5.3,247
2443,USW00027406,36.8,5.3,248
2444,USW00027406,36.5,5.2,249
2445,USW00027406,36.2,5.2,250
2446,USW00027406,35.8,5.2,251
2447,USW00027406,35.5,5.1,252
2448,USW00027406,35.2,5.1,253
2449,USW00027406,34.8,5.1,254
2450,USW00027406,34.5,5.1,255
2451,USW00027406,34.1,5.1,256
2452,USW00027406,33.7,5.1,257
2453,USW00027406,33.4,5.1,258
2454,USW00027406,33.0,5.1,259
2455,USW00027406,32.6,5.1,260
2456,USW00027406,32.2,5.1,261
2457,USW00027406,31.8,5.1,262
2458,USW00027406,31.4,5.1,263
2459,USW00027406,31.0,5.1,264
2460,USW00027406,30.6,5.2,265
2461,USW00027406,30.2,5.2,266
2462,USW00027406,29.7,5.2,267
2463,USW00027406,29.3,5.3,268
2464,USW00027406,28.8,5.3,269
2465,USW00027406,28.4,5.3,270
2466,USW00027406,27.9,5.4,271
2467,USW00027406,27.4,5.4,272
2468,USW00027406,26.9,5.5,273
2469,USW00027406,26.4,5.5,274
2470,USW00027406,25.9,5.6,275
2471,USW00027406,25.4,5.7,276
2472,USW00027406,24.8,5.8,277
2473,USW00027406,24.3,5.9,278
2474,USW00027406,23.7,6.0,279
2475,USW00027406,23.1,6.1,280
2476,USW00027406,22.5,6.3,281
2477,USW00027406,21.9,6.4,282
2478,USW00027406,21.3,6.5,283
2479,USW00027406,20.7,6.6,284
2480,USW00027406,20.0,6.8,285
2481,USW00027406,19.4,7.0,286
2482,USW00027406,18.7,7.1,287
2483,USW00027406,18.1,7.3,288
2484,USW00027406,17.4,7.5,289
2485,USW00027406,16.7,7.6,290
2486,USW00027406,16.0,7.8,291
2487,USW00027406,15.4,8.0,292
2488,USW00027406,14.7,8.2,293
2489,USW00027406,14.0,8.4,294
2490,USW00027406,13.3,8.5,295
2491,USW00027406,12.6,8.7,296
2492,USW00027406,11.9,8.8,297
2493,USW00027406,11.2,9.0,298
2494,USW00027406,10.5,9.1,299
2495,USW00027406,9.8,9.3,300
2496,USW00027406,9.1,9.4,301
2497,USW00027406,8.4,9.6,302
2498,USW00027406,7.7,9.7,303
2499,USW00027406,7.0,9.9,304
